Neighborhood,City,State,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Friendship Heights,Washington,DC,38.956571200000006,-77.083787,Sur La Table,38.957705843703444,-77.08383549096543,Kitchen Supply Store
Friendship Heights,Washington,DC,38.956571200000006,-77.083787,Pete's New Haven Style Pizza,38.95457434587157,-77.08275258897552,Pizza Place
Friendship Heights,Washington,DC,38.956571200000006,-77.083787,Paul's Wine and Spirits,38.95745867050657,-77.08372324705124,Wine Shop
Friendship Heights,Washington,DC,38.956571200000006,-77.083787,The Red Door Salon & Spa,38.9583177,-77.0842046,Spa
Glover Park,Washington,DC,38.9209446,-77.07719999999998,Dischord Records,38.92194038069192,-77.07518577575684,Music Store
Glover Park,Washington,DC,38.9209446,-77.07719999999998,Stoddert Field,38.92276825215709,-77.07728417845775,Baseball Field
Glover Park,Washington,DC,38.9209446,-77.07719999999998,"WMATA Bus Stop #1001775 (D1, D2)",38.920730283333334,-77.07675,Bus Stop
Glover Park,Washington,DC,38.9209446,-77.07719999999998,"WMATA Bus Stop #1001772 (D1, D2)",38.92064178,-77.076819,Bus Station
Massachusetts Heights,Washington,DC,38.9190471,-77.06007679999998,Sir Winston Churchill Statue,38.91982123852608,-77.06151723861694,Outdoor Sculpture
Massachusetts Heights,Washington,DC,38.9190471,-77.06007679999998,SunTrust bank,38.91823145032331,-77.05885522252741,Bank
Massachusetts Heights,Washington,DC,38.9190471,-77.06007679999998,Khalil Gibran Memorial,38.920467858174725,-77.06144547877072,Sculpture Garden
Massachusetts Heights,Washington,DC,38.9190471,-77.06007679999998,Mandela statue,38.920537,-77.061933,Outdoor Sculpture
McLean Gardens,Washington,DC,38.93707390000001,-77.0758733,Red Hook Lobster Pound DC,38.937269390474725,-77.07719131460905,Food Truck
McLean Gardens,Washington,DC,38.93707390000001,-77.0758733,Washington Ballet,38.93724052952056,-77.07339244623952,Dance Studio
McLean Gardens,Washington,DC,38.93707390000001,-77.0758733,McLean Gardens,38.93579511472149,-77.07750607292184,Neighborhood
McLean Gardens,Washington,DC,38.93707390000001,-77.0758733,McLean Garden Trail,38.9377325636287,-77.07836041276173,Trail
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Escape Room Live,38.92011548131385,-77.07165842388987,Escape Room
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,CorePower Yoga,38.92004139853615,-77.0708861947059,Yoga Studio
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,sweetgreen,38.9192283,-77.0708618,Salad Place
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Dumplings & Beyond,38.92122721694959,-77.07216705688809,Dumpling Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Old Europe,38.92171802596615,-77.07262209913844,German Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Sprig & Sprout,38.920806,-77.071505,Vietnamese Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Breadsoda,38.91969758493193,-77.07090263411219,Bar
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Rocklands Barbeque and Grilling Company,38.92155314612138,-77.07235973433191,BBQ Joint
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Balance Gym and SomaSpa,38.918439375396574,-77.06991145045315,Gym
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Angelico Pizzeria,38.9206841366479,-77.07153528928757,Pizza Place
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Pearson's Wine & Liquor,38.92189,-77.07281,Liquor Store
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Washington Sports Clubs,38.920303,-77.0713472,Gym
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Sushi Keiko,38.920555418437615,-77.07158415501696,Sushi Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Wingo’s,38.9196139566474,-77.0711073764568,Wings Joint
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Insomnia Escape Room DC,38.92012,-77.07187,Escape Room
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Arcuri,38.92117035998769,-77.07234799861908,Italian Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Slate Wine Bar + Bistro,38.92129381647877,-77.07223403518978,Wine Bar
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Chipotle Mexican Grill,38.92088642312824,-77.07224392907904,Mexican Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Domino's Pizza,38.9207466,-77.0719988,Pizza Place
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Guy Mason Playground,38.92210492150587,-77.0721516345686,Playground
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Einstein Bros. Bagels,38.920141565897595,-77.07097604870796,Bagel Shop
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Malgudi,38.921191,-77.072451,Indian Restaurant
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,FedEx Office Print & Ship Center,38.9220258,-77.0728071,Shipping Store
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Subway,38.91952000263778,-77.07128237800646,Sandwich Place
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Starbucks,38.92011794,-77.07174012,Coffee Shop
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,CVS pharmacy,38.920052502094336,-77.07140251161628,Pharmacy
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Guy Mason Recreation Center,38.92184550796668,-77.07119252456845,Playground
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Massage Escape Spa,38.92118455183666,-77.07207075567972,Massage Studio
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,CrossFit Balance Glover Park,38.91850130755407,-77.06992864608765,Gym
Observatory Circle,Washington,DC,38.9201358,-77.07143509999999,Bluetext,38.918455,-77.069585,Business Service
The Palisades,Washington,DC,38.9320344,-77.1053673,Beltway Garage Doors Washington DC,38.9300537109375,-77.10649108886719,Furniture / Home Store
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Z Burger,38.945694229823516,-77.07818180322647,Burger Joint
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Masala Art,38.94763841746599,-77.07917422056198,Indian Restaurant
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Tenley Mini Market,38.94529332489054,-77.07852856926228,Convenience Store
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Subway,38.9476613,-77.0791549,Sandwich Place
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Mayflower Chinese Restaurant & Carryout,38.94722281783631,-77.07927284854794,Chinese Restaurant
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,AU – Tenley Campus Shuttle Stop,38.94517868709091,-77.07979455404875,Bus Station
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Sahara Dance,38.94728184638798,-77.07904050790121,Dance Studio
Tenleytown,Washington,DC,38.945981700000004,-77.0809093,Washington Framers' Workroom,38.947411,-77.079009,Frame Store
Woodland Normanstone,Washington,DC,38.9206149,-77.0607637,Sir Winston Churchill Statue,38.91982123852608,-77.06151723861694,Outdoor Sculpture
Woodland Normanstone,Washington,DC,38.9206149,-77.0607637,Khalil Gibran Memorial,38.920467858174725,-77.06144547877072,Sculpture Garden
Woodland Normanstone,Washington,DC,38.9206149,-77.0607637,Normanstone Park,38.92205180146647,-77.0611712777966,Other Great Outdoors
Woodland Normanstone,Washington,DC,38.9206149,-77.0607637,Mandela statue,38.920537,-77.061933,Outdoor Sculpture
Woodley Park,Washington,DC,38.927994500000004,-77.0578855,Woodley Playground,38.92984986305237,-77.05915015,Playground
Barnaby Woods,Washington,DC,38.9745158,-77.0607637,The Sala Deck,38.973971,-77.059648,BBQ Joint
Brightwood,Washington,DC,38.9649218,-77.0276835,Haydee's Restaurant,38.96634786452628,-77.02740826549824,Mexican Restaurant
Brightwood,Washington,DC,38.9649218,-77.0276835,Georgia Avenue Thrift Store,38.96407084037698,-77.02773934975839,Thrift / Vintage Store
Brightwood,Washington,DC,38.9649218,-77.0276835,Wapa Café Boutique,38.9659444665234,-77.02771383329767,Café
Brightwood,Washington,DC,38.9649218,-77.0276835,Fort Stevens,38.96421608309354,-77.0292180776596,Historic Site
Brightwood,Washington,DC,38.9649218,-77.0276835,Family Dollar,38.965639,-77.02722,Discount Store
Brightwood,Washington,DC,38.9649218,-77.0276835,Domino's Pizza,38.965984871795605,-77.02733461226843,Pizza Place
Brightwood,Washington,DC,38.9649218,-77.0276835,China Taste,38.965639,-77.02722,Chinese Restaurant
Brightwood,Washington,DC,38.9649218,-77.0276835,J & J Carryout & Market,38.965772,-77.027328,Mexican Restaurant
Brightwood,Washington,DC,38.9649218,-77.0276835,Food Barn,38.965278,-77.027115,Convenience Store
Brightwood,Washington,DC,38.9649218,-77.0276835,Wonder Chicken,38.965078,-77.027997,Chinese Restaurant
Brightwood,Washington,DC,38.9649218,-77.0276835,Quality Wash Laundromat,38.965162318985264,-77.02735920603726,Laundromat
Brightwood Park,Washington,DC,38.9543155,-77.019762,The Shadowlands,38.95523892409953,-77.02174168554336,Plaza
Brightwood Park,Washington,DC,38.9543155,-77.019762,Kenny's Carry-Out,38.956246,-77.01953,Restaurant
Brightwood Park,Washington,DC,38.9543155,-77.019762,UPS Access Point location,38.956242,-77.019423,Shipping Store
Brightwood Park,Washington,DC,38.9543155,-77.019762,Kennedy Market,38.956255,-77.019422,Convenience Store
Brightwood Park,Washington,DC,38.9543155,-77.019762,Local Service Suppliers,38.95226712171912,-77.02077448368073,Locksmith
Manor Park,Washington,DC,38.962378799999996,-77.0106965,Humane Rescue Alliance & Medical Center,38.961315,-77.008433,Animal Shelter
Manor Park,Washington,DC,38.962378799999996,-77.0106965,Avis Car Rental,38.96166,-77.009718,Rental Car Location
Manor Park,Washington,DC,38.962378799999996,-77.0106965,Redbox,38.963232,-77.010702,Video Store
Manor Park,Washington,DC,38.962378799999996,-77.0106965,Budget Car Rental,38.961689,-77.009794,Rental Car Location
Manor Park,Washington,DC,38.962378799999996,-77.0106965,7-Eleven,38.9630189835163,-77.0106866955758,Convenience Store
Manor Park,Washington,DC,38.962378799999996,-77.0106965,Blair Liquors,38.96450424194336,-77.01155090332031,Liquor Store
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Timber Pizza Company,38.94206438058358,-77.02384024858475,Pizza Place
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Yes! Organic Market,38.9409576595204,-77.0254664849593,Grocery Store
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Himitsu,38.941913652256424,-77.02458026263831,Japanese Restaurant
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Petworth Farmers Market,38.941242824602384,-77.02514934163698,Farmers Market
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Safari DC Restaurant & Lounge,38.9432270587178,-77.02611711759585,Lounge
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Cinder BBQ,38.941856,-77.023575,BBQ Joint
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Taqueria del Barrio,38.94199089789243,-77.0242389206399,Mexican Restaurant
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Fia's Fabulous Finds,38.941744,-77.023736,Thrift / Vintage Store
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,El Torogoz,38.942589,-77.024814,Latin American Restaurant
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Pizza Hut,38.9421957,-77.0253267,Pizza Place
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,77 Market,38.942674,-77.02492,Convenience Store
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Little Food Studio,38.942043,-77.02482,Café
Petworth,Washington,DC,38.942405900000004,-77.02557999999998,Büna,38.944033,-77.026187,Coffee Shop
Sixteenth Street Heights,Washington,DC,38.954078100000004,-77.03343840000002,Hamilton Park Playground,38.95264518624489,-77.03149353853352,Playground
Arboretum,Washington,DC,38.9162514,-76.97078690000002,Supreme Core Cider,38.915768,-76.971886,Brewery
Arboretum,Washington,DC,38.9162514,-76.97078690000002,Panda Gourmet,38.91765948356464,-76.9709238397034,Chinese Restaurant
Arboretum,Washington,DC,38.9162514,-76.97078690000002,Checkers,38.917710380630716,-76.97187379002571,Fast Food Restaurant
Arboretum,Washington,DC,38.9162514,-76.97078690000002,Baskin-Robbins,38.917764001581205,-76.9712337202377,Ice Cream Shop
Arboretum,Washington,DC,38.9162514,-76.97078690000002,"Fairfield Inn & Suites Washington, DC/New York Avenue",38.916567,-76.9715021,Hotel
Arboretum,Washington,DC,38.9162514,-76.97078690000002,Grand American Buffet,38.917842864990234,-76.97000885009766,American Restaurant
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Crispus Attucks Park,38.91755,-77.010621,Park
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Showtime Bar,38.91578624191383,-77.01267153024673,Dive Bar
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Sylvan Cafe,38.91555001992066,-77.01255555095642,Café
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Bloomingdale Wine & Spirits,38.91562333277349,-77.01284451928387,Liquor Store
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,KanKouran West African Dance Company,38.91677474975586,-77.01292419433594,Dance Studio
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Keli's Tamale Stand,38.918312,-77.012332,Mexican Restaurant
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Watch Station International,38.91766013073707,-77.01134380574373,Jewelry Store
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Field To City,38.91561762919898,-77.01289371224657,Food & Drink Shop
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,G8 Bus Stop #1001667,38.91677597617147,-77.0093169869436,Bus Station
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,Micro Market,38.91565521621248,-77.01288069832766,Grocery Store
Bloomingdale,Washington,DC,38.9176761,-77.01182460000003,First & Florida Park,38.915613556338556,-77.01286410118641,Park
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Ross Dress for Less,38.92043253439359,-76.99353504274691,Clothing Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,TD Bank,38.92102428465636,-76.99284195899969,Bank
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Redbox,38.91922,-76.992405,Video Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Mattress Firm,38.9202880859375,-76.99321746826172,Mattress Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Subway,38.92039975905073,-76.9895357637465,Sandwich Place
Brentwood,Washington,DC,38.9194596,-76.99123689999998,7-Eleven,38.9204983066267,-76.98923128100432,Convenience Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Giant Food,38.9194422,-76.9922606,Grocery Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Rhode Island Avenue Shopping Center,38.92010837194226,-76.99253088261423,Shopping Mall
Brentwood,Washington,DC,38.9194596,-76.99123689999998,J.J.'s Liquor,38.920173,-76.989401,Liquor Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Asian American Chinese & American Food,38.920173,-76.989401,Asian Restaurant
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Artist & Craftsman Supply,38.920313,-76.989298,Arts & Crafts Store
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Paisano's,38.919918,-76.9929981,Italian Restaurant
Brentwood,Washington,DC,38.9194596,-76.99123689999998,Brentwood Square Shopping Center,38.92028686566696,-76.98945979706937,Plaza
Brentwood,Washington,DC,38.9194596,-76.99123689999998,DTLR: Downtown Locker Room,38.91967441028983,-76.99286039800063,Shoe Store
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,ALDI,38.901558100715874,-76.97802141308784,Grocery Store
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,Redbox,38.90043,-76.979743,Video Store
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,Starbucks,38.900836561902835,-76.97990856304871,Coffee Shop
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,19th NE & Benning Rd,38.90057135495263,-76.97593147374087,Intersection
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,SYLVIA LIQUORS,38.89924,-76.976781,Liquor Store
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,17th & Benning,38.89979302883148,-76.9793289899826,Intersection
Carver Langston,Washington,DC,38.900936200000004,-76.97726750000002,WMATA Bus Stop 1001081,38.89891928967183,-76.97621836854569,Bus Station
Eckington,Washington,DC,38.9141343,-77.0031863,McKinley Tech Track And Field,38.914164646985824,-77.0054064372891,Soccer Field
Eckington,Washington,DC,38.9141343,-77.0031863,Paris,38.91346195785908,-77.00246919350832,Hookah Bar
Edgewood,Washington,DC,38.9256162,-77.0005917,The Joint 2,38.924278,-77.001751,Lounge
Edgewood,Washington,DC,38.9256162,-77.0005917,Edgewood Recreation Center,38.923957345087466,-77.00106341777396,Garden
Edgewood,Washington,DC,38.9256162,-77.0005917,Shade Playground /Beacon House Field,38.9251594543457,-77.00181579589844,Playground
Edgewood,Washington,DC,38.9256162,-77.0005917,Edgewood Tennis Courts,38.92530679628747,-77.00236081579406,Tennis Court
Fort Lincoln,Washington,DC,38.92141779999999,-76.9555116,Lowe's,38.9200118,-76.9550571,Hardware Store
Fort Lincoln,Washington,DC,38.92141779999999,-76.9555116,PetSmart,38.9219216,-76.9535222,Pet Store
Fort Lincoln,Washington,DC,38.92141779999999,-76.9555116,Chick-fil-A,38.9198218,-76.9536196,Fast Food Restaurant
Fort Lincoln,Washington,DC,38.92141779999999,-76.9555116,Marshalls,38.92136167919335,-76.95350018706651,Department Store
